ID,component,defect
b062e88e-2bb2-4603-942d-9f6e10bce057,component,Circular Connection
24207c5c-b69a-4582-8051-da45760ab054,defect,Drummy
24207c5c-b69a-4582-8051-da45760ab054,component,Circular Connection
b093145f-97b0-4981-a212-0bbcb175e74c,defect,Drummy
b093145f-97b0-4981-a212-0bbcb175e74c,component,Circular Connection
3f1003a5-1636-455a-9ce5-c149a2be0e2b,defect,Drummy
3f1003a5-1636-455a-9ce5-c149a2be0e2b,component,Circular Connection
ed237eda-61c8-4413-a6ac-dfe47c99ff10,defect,Drummy
ed237eda-61c8-4413-a6ac-dfe47c99ff10,component,Circular Connection
cc5af697-e47c-4b52-9d1a-c4482e522b00,defect,Drummy
cc5af697-e47c-4b52-9d1a-c4482e522b00,component,Circular Connection
756a30b7-9d7b-4a96-b1cc-4ecdb9dff49e,defect,Drummy
756a30b7-9d7b-4a96-b1cc-4ecdb9dff49e,component,Circular Connection
43e0f9d6-f12e-4999-abf8-544ce869911d,defect,Drummy
43e0f9d6-f12e-4999-abf8-544ce869911d,component,Circular Connection
7bdcf7c6-3d0f-413d-9450-97332f6b75bc,defect,Drummy
7bdcf7c6-3d0f-413d-9450-97332f6b75bc,component,Circular Connection
6d226709-c406-4752-92bc-93608df329de,defect,Drummy
6d226709-c406-4752-92bc-93608df329de,component,Circular Connection
eed84312-0d94-45b5-8152-65db6f929c62,defect,Drummy
eed84312-0d94-45b5-8152-65db6f929c62,component,Circular Connection
6047b9ce-19f8-499f-8484-bac63e36b0fb,defect,Drummy
6047b9ce-19f8-499f-8484-bac63e36b0fb,component,Circular Connection
a9ad4496-599b-4596-92c5-b53441fccc62,defect,Drummy
a9ad4496-599b-4596-92c5-b53441fccc62,component,Circular Connection
d3535aaa-4918-4678-8594-d397eceeb28c,defect,Drummy
d3535aaa-4918-4678-8594-d397eceeb28c,component,Circular Connection
6e0e0da9-8167-48e4-ad21-ed18a52fe8d1,defect,Drummy
6e0e0da9-8167-48e4-ad21-ed18a52fe8d1,component,Circular Connection
09337a34-62f6-42b4-b5f0-bf45af110750,defect,Drummy
09337a34-62f6-42b4-b5f0-bf45af110750,component,Circular Connection
9f5404da-fd04-4b3a-9b4c-7e44f2dfcf3c,defect,Drummy
9f5404da-fd04-4b3a-9b4c-7e44f2dfcf3c,component,Circular Connection
f24fb635-4a88-4f79-9dd6-b81d81d5f6d8,defect,Drummy
f24fb635-4a88-4f79-9dd6-b81d81d5f6d8,component,Circular Connection
66013d1d-477b-4f76-80ba-3a1e2ec79552,defect,Drummy
66013d1d-477b-4f76-80ba-3a1e2ec79552,component,Circular Connection
aaf3dbfb-0acd-419e-92a9-42309929fc1f,defect,Drummy
aaf3dbfb-0acd-419e-92a9-42309929fc1f,component,Circular Connection
5e4596ad-be0d-4a15-aed7-94e162cf4ac0,defect,Drummy
5e4596ad-be0d-4a15-aed7-94e162cf4ac0,component,Circular Connection
fea8d588-e4fe-4a14-8b63-16d14f7fb72f,defect,Drummy
fea8d588-e4fe-4a14-8b63-16d14f7fb72f,component,Circular Connection
f27278c4-c57d-4c57-b6ce-4ab71419327a,defect,Drummy
f27278c4-c57d-4c57-b6ce-4ab71419327a,component,Circular Connection
5e6a594d-85dc-4a16-a8b4-25bb41403729,defect,Drummy
5e6a594d-85dc-4a16-a8b4-25bb41403729,component,Circular Connection
929d92c4-c835-4340-a76a-f8e6b516cce2,defect,Drummy
929d92c4-c835-4340-a76a-f8e6b516cce2,component,Circular Connection
c2d1521f-3322-4387-aa63-52addeb30542,defect,Drummy
c2d1521f-3322-4387-aa63-52addeb30542,component,Circular Connection
efd1e213-2e9d-46a2-9cc4-f69f9cfa3c66,defect,Drummy
efd1e213-2e9d-46a2-9cc4-f69f9cfa3c66,component,Circular Connection
181de8d8-c7eb-4fc4-8a37-1cb1094858de,defect,Drummy
181de8d8-c7eb-4fc4-8a37-1cb1094858de,component,Circular Connection
db772921-1c79-4ec5-8314-d7d4afbe91af,defect,Drummy
db772921-1c79-4ec5-8314-d7d4afbe91af,component,Circular Connection
13b28973-ea6e-4042-9151-a10477849ec8,defect,Drummy
13b28973-ea6e-4042-9151-a10477849ec8,component,Circular Connection
8dc9cf0d-e027-4e15-9410-5dd6b56b2762,defect,Drummy
8dc9cf0d-e027-4e15-9410-5dd6b56b2762,component,Circular Connection
addfa2b6-f81e-470f-a804-4c4b27cd945f,defect,Drummy
addfa2b6-f81e-470f-a804-4c4b27cd945f,component,Circular Connection
a4671207-03f5-4a37-856e-afc9d7668acb,defect,Drummy
a4671207-03f5-4a37-856e-afc9d7668acb,component,Circular Connection
ab7adf5a-b8b7-40e6-8b78-e9be4a38724c,defect,Drummy
ab7adf5a-b8b7-40e6-8b78-e9be4a38724c,component,Circular Connection
59d00c87-da41-4731-877d-ac6ab957fcbf,defect,Drummy
59d00c87-da41-4731-877d-ac6ab957fcbf,component,Circular Connection
4205ec03-6c1e-4714-bba8-a42269e0d641,defect,Drummy
4205ec03-6c1e-4714-bba8-a42269e0d641,component,Circular Connection
bac5d138-f37d-4d35-822c-e2af35e78ebf,defect,Drummy
bac5d138-f37d-4d35-822c-e2af35e78ebf,component,Circular Connection
ff4d20ee-d0e9-425e-9f77-3ccea8d06094,defect,Drummy
ff4d20ee-d0e9-425e-9f77-3ccea8d06094,component,Circular Connection
24dfde67-d8ee-462a-a12a-58b3369e2a88,defect,Drummy
24dfde67-d8ee-462a-a12a-58b3369e2a88,component,Circular Connection
fd1f36d2-7c66-4c10-bc0f-1d3d23c73273,defect,Drummy
fd1f36d2-7c66-4c10-bc0f-1d3d23c73273,component,Circular Connection
3a5fe652-1aa8-4173-bf98-6d45cf794acc,defect,Drummy
3a5fe652-1aa8-4173-bf98-6d45cf794acc,component,Circular Connection
9b1fedd2-b956-47a8-bda2-addb5a9471e4,defect,Drummy
9b1fedd2-b956-47a8-bda2-addb5a9471e4,component,Circular Connection
ad50e967-5b3f-410f-9b98-d4c254dd22a2,defect,Drummy
ad50e967-5b3f-410f-9b98-d4c254dd22a2,component,Circular Connection
3053491c-356c-4153-b35a-9fffdd386b73,defect,Drummy
3053491c-356c-4153-b35a-9fffdd386b73,component,Circular Connection
710cfc1c-83cd-4c13-a3f9-33fd22f0ae90,defect,Drummy
710cfc1c-83cd-4c13-a3f9-33fd22f0ae90,component,Circular Connection
4308772a-8197-4b9c-8ea5-5f21fc3911de,defect,Drummy
4308772a-8197-4b9c-8ea5-5f21fc3911de,component,Circular Connection
64946e7c-0af9-4a3f-a462-ddfb4b96fcda,defect,Drummy
64946e7c-0af9-4a3f-a462-ddfb4b96fcda,component,Circular Connection
21d61cf7-09bf-4963-a7f5-e0d940cf2a8a,defect,Drummy
21d61cf7-09bf-4963-a7f5-e0d940cf2a8a,component,Circular Connection
123ac819-cae1-43f1-96f2-7ba263f026ba,defect,Drummy
123ac819-cae1-43f1-96f2-7ba263f026ba,component,Circular Connection
04acf598-8b11-428d-a8ec-3167b542290c,defect,Drummy
04acf598-8b11-428d-a8ec-3167b542290c,component,Circular Connection
2eb3c3a5-6c14-46dc-8568-a4db6cffb0bd,defect,Drummy
2eb3c3a5-6c14-46dc-8568-a4db6cffb0bd,component,Circular Connection
6961a882-bbc5-4270-ac13-29e40ce59acf,defect,Drummy
6961a882-bbc5-4270-ac13-29e40ce59acf,component,Circular Connection
da42329a-a2e0-41cf-b056-1546778bfa8d,defect,Drummy
da42329a-a2e0-41cf-b056-1546778bfa8d,component,Circular Connection
0df4aaf0-de28-46d6-a062-85e0dcadd17b,defect,Drummy
0df4aaf0-de28-46d6-a062-85e0dcadd17b,component,Circular Connection
aad23c8e-8883-4178-803b-a4f506db302a,defect,Drummy
aad23c8e-8883-4178-803b-a4f506db302a,component,Circular Connection
d09955b8-c0d1-4042-ab1e-84c919e1a978,defect,Drummy
d09955b8-c0d1-4042-ab1e-84c919e1a978,component,Circular Connection
767fc84c-ecad-4ac0-a45d-33d8cb502346,defect,Drummy
767fc84c-ecad-4ac0-a45d-33d8cb502346,component,Circular Connection
9ceee7ca-833d-440b-9a20-efcdf5b4ddb4,defect,Drummy
9ceee7ca-833d-440b-9a20-efcdf5b4ddb4,component,Circular Connection
5d0a197c-4aa0-40db-b3db-d0eb05ba8de1,defect,Drummy
5d0a197c-4aa0-40db-b3db-d0eb05ba8de1,component,Circular Connection
4d30c096-b648-428d-8d62-e08d740f278c,defect,Drummy
4d30c096-b648-428d-8d62-e08d740f278c,component,Circular Connection
a2eac470-bcce-4779-bb14-2ec8b1ddfa48,defect,Drummy
a2eac470-bcce-4779-bb14-2ec8b1ddfa48,component,Circular Connection
d24ab333-0cff-43b8-973a-bfa16a23bb97,defect,Drummy
d24ab333-0cff-43b8-973a-bfa16a23bb97,component,Circular Connection
bb2122d9-92e7-4ccb-b7d0-9943ea437e2a,defect,Drummy
bb2122d9-92e7-4ccb-b7d0-9943ea437e2a,component,Circular Connection
c1766210-0a1e-4109-ae1d-df32805cfeda,defect,Drummy
c1766210-0a1e-4109-ae1d-df32805cfeda,component,Circular Connection
642c2038-d25a-4b63-b6a9-0ec6b991e8cd,defect,Drummy
642c2038-d25a-4b63-b6a9-0ec6b991e8cd,component,Circular Connection
197380bb-f5cc-46ed-8db3-41c07e41a919,defect,Drummy
197380bb-f5cc-46ed-8db3-41c07e41a919,component,Circular Connection
ce4f9743-107d-47d5-9a27-25593b68de39,defect,Drummy
ce4f9743-107d-47d5-9a27-25593b68de39,component,Circular Connection
ae678730-1ae3-4224-a520-202bbc72ec60,defect,Drummy
ae678730-1ae3-4224-a520-202bbc72ec60,component,Circular Connection
da5e99ee-6cab-47e7-80b9-9d7e1d19ba09,defect,Drummy
da5e99ee-6cab-47e7-80b9-9d7e1d19ba09,component,Circular Connection
e07a30fc-3e05-44b1-893f-64c285db46c5,defect,Drummy
e07a30fc-3e05-44b1-893f-64c285db46c5,component,Circular Connection
d5d7338a-e7b7-45ab-b46c-feef257e158f,defect,Drummy
d5d7338a-e7b7-45ab-b46c-feef257e158f,component,Circular Connection
0e8d2a68-ccdd-4446-ba0e-749b56abd6da,defect,Drummy
0e8d2a68-ccdd-4446-ba0e-749b56abd6da,component,Circular Connection
02f8be54-c54f-4303-880a-d1fcdddfc3e1,defect,Drummy
02f8be54-c54f-4303-880a-d1fcdddfc3e1,component,Circular Connection
981dfbef-dab9-4686-b331-d993417897a5,defect,Drummy
981dfbef-dab9-4686-b331-d993417897a5,component,Circular Connection
10b30c12-8143-4d5e-a6fc-a2ba9ba22249,defect,Drummy
10b30c12-8143-4d5e-a6fc-a2ba9ba22249,component,Circular Connection
e70bcb6d-c19b-47c9-8d8c-45f56f197fef,defect,Drummy
e70bcb6d-c19b-47c9-8d8c-45f56f197fef,component,Circular Connection
cf242fb2-0cee-47b6-b9b1-06311aa9a4d6,defect,Drummy
cf242fb2-0cee-47b6-b9b1-06311aa9a4d6,component,Circular Connection
030c2f33-bfac-431b-bec6-281f2f9cca8f,defect,Drummy
030c2f33-bfac-431b-bec6-281f2f9cca8f,component,Circular Connection
fa62baac-6192-4964-8099-c5b35728e9e7,defect,Drummy
fa62baac-6192-4964-8099-c5b35728e9e7,component,Circular Connection
bd11729b-be76-4cfb-8515-568ef53ffa10,defect,Drummy
bd11729b-be76-4cfb-8515-568ef53ffa10,component,Circular Connection
b02c9e11-506e-40b6-bf31-a397ba75f97f,defect,Drummy
b02c9e11-506e-40b6-bf31-a397ba75f97f,component,Circular Connection
5287e053-161c-48c1-b58f-7ecfefe8f097,defect,Drummy
5287e053-161c-48c1-b58f-7ecfefe8f097,component,Circular Connection
67db41c0-4a25-4f40-abb8-7f538daf42c1,defect,Drummy
67db41c0-4a25-4f40-abb8-7f538daf42c1,component,Circular Connection
147b2730-773d-4a0e-9fcb-80f394c12f03,defect,Drummy
147b2730-773d-4a0e-9fcb-80f394c12f03,component,Circular Connection
02158ce7-692d-418a-b92c-337ad141f258,defect,Drummy
02158ce7-692d-418a-b92c-337ad141f258,component,Circular Connection
408fc1e5-abe7-478d-ad25-d28f2594d622,defect,Drummy
408fc1e5-abe7-478d-ad25-d28f2594d622,component,Circular Connection
8a2d346d-6bdc-436c-9f78-8de5f4dbd191,defect,Drummy
8a2d346d-6bdc-436c-9f78-8de5f4dbd191,component,Circular Connection
e740c33c-dc31-4f2b-9816-acaa0171c74d,defect,Drummy
e740c33c-dc31-4f2b-9816-acaa0171c74d,component,Circular Connection
30cbb151-68c0-4a6f-9255-56e2b4002465,defect,Drummy
30cbb151-68c0-4a6f-9255-56e2b4002465,component,Circular Connection
c8e62b8d-3fa3-41c0-a5d5-514f94c87715,defect,Drummy
c8e62b8d-3fa3-41c0-a5d5-514f94c87715,component,Circular Connection
7744c58e-a018-49a9-aa00-95952b1042a2,defect,Drummy
7744c58e-a018-49a9-aa00-95952b1042a2,component,Circular Connection
ebfd785b-5829-4386-80ba-cf37e66b84f8,defect,Drummy
ebfd785b-5829-4386-80ba-cf37e66b84f8,component,Circular Connection
a05c7714-5418-4928-9ea2-18e7a76ac334,defect,Drummy
a05c7714-5418-4928-9ea2-18e7a76ac334,component,Circular Connection
743cb8bb-b97c-4350-a402-459e6ff9141f,defect,Drummy
743cb8bb-b97c-4350-a402-459e6ff9141f,component,Circular Connection
8097f220-942c-4aa2-b5e3-aa8abe2bb8b8,defect,Drummy
8097f220-942c-4aa2-b5e3-aa8abe2bb8b8,component,Circular Connection
3e7b80ec-5066-4c08-9865-48d06a291e53,defect,Drummy
3e7b80ec-5066-4c08-9865-48d06a291e53,component,Circular Connection
64f11d58-116f-4c2e-a2ba-8a296850b39b,defect,Drummy
64f11d58-116f-4c2e-a2ba-8a296850b39b,component,Circular Connection
50203e4e-b3c4-45e9-94e0-b841e0cdfc1b,defect,Drummy
50203e4e-b3c4-45e9-94e0-b841e0cdfc1b,component,Circular Connection
f1189a67-cac0-4306-97d6-18b7b073caef,defect,Leaks
f1189a67-cac0-4306-97d6-18b7b073caef,component,Circular Joint
ba974a09-b0ff-4d7d-851d-4c547d9090f3,defect,Leaks
ba974a09-b0ff-4d7d-851d-4c547d9090f3,component,Circular Joint
98365518-0dda-4d4a-9acb-055d3ec1f56e,defect,Leaks
98365518-0dda-4d4a-9acb-055d3ec1f56e,component,Circular Joint
17b11059-85b3-447a-abf3-509bf0c12f7d,defect,Leaks
17b11059-85b3-447a-abf3-509bf0c12f7d,component,Circular Joint
d391c50f-1aef-4bd0-9c5f-45ed2b40fb78,defect,Leaks
d391c50f-1aef-4bd0-9c5f-45ed2b40fb78,component,Circular Joint
56941924-2125-45e4-abd9-b48d897cc96e,defect,Leaks
56941924-2125-45e4-abd9-b48d897cc96e,component,Circular Joint
e5e3f2a8-93af-49b9-bf76-1f86ae6d0d4c,defect,Leaks
e5e3f2a8-93af-49b9-bf76-1f86ae6d0d4c,component,Circular Joint
f1f99758-4a43-4b90-b94a-edd17739f2a5,defect,Leaks
f1f99758-4a43-4b90-b94a-edd17739f2a5,component,Circular Joint
2679b108-0f7e-476e-85b0-b9a43b272359,defect,Leaks
2679b108-0f7e-476e-85b0-b9a43b272359,component,Circular Joint
5b1faf0f-e319-4664-bead-e3bb5cb6054a,defect,Leaks
5b1faf0f-e319-4664-bead-e3bb5cb6054a,component,Circular Joint
530b97af-4f69-4581-aaad-b6357a1c7041,defect,Leaks
530b97af-4f69-4581-aaad-b6357a1c7041,component,Circular Joint
b92e3758-2851-4fab-9ba7-accdf753165c,defect,Leaks
b92e3758-2851-4fab-9ba7-accdf753165c,component,Circular Joint
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,defect,Leaks
bb834cbe-fce0-4d1f-8ff9-75d869ac999a,component,Circular Joint
6d08e553-09ad-4e44-a9cc-06b4b97a2798,defect,Leaks
6d08e553-09ad-4e44-a9cc-06b4b97a2798,component,Circular Joint
9aee446a-a16c-42a4-98ea-6fc18de561ed,defect,Leaks
9aee446a-a16c-42a4-98ea-6fc18de561ed,component,Circular Joint
be40e943-cbf0-497c-b5f2-3d7e44dc52bc,defect,Leaks
be40e943-cbf0-497c-b5f2-3d7e44dc52bc,component,Circular Joint
858d611b-2158-438e-8684-0e71b3e42611,defect,Leaks
858d611b-2158-438e-8684-0e71b3e42611,component,Circular Joint
1fc221fc-03a5-4088-a950-99b25945f337,defect,Leaks
1fc221fc-03a5-4088-a950-99b25945f337,component,Circular Joint
6f7afc6d-77f4-4ab0-814d-2ee08a3a2003,defect,Leaks
6f7afc6d-77f4-4ab0-814d-2ee08a3a2003,component,Circular Joint
b63ddcf9-d835-4d21-a5a3-47001ac7b236,defect,Leaks
b63ddcf9-d835-4d21-a5a3-47001ac7b236,component,Circular Joint
13d13001-7c79-4a62-a73e-50082d79d555,defect,Leaks
13d13001-7c79-4a62-a73e-50082d79d555,component,Circular Joint
6dba0b3d-429d-4271-b280-00af8b3b7e7d,defect,Leaks
6dba0b3d-429d-4271-b280-00af8b3b7e7d,component,Circular Joint
cacdf798-c6b5-4d1e-8187-a05778e54827,defect,Leaks
cacdf798-c6b5-4d1e-8187-a05778e54827,component,Circular Joint
3f42379c-0473-47ed-99d9-2ee726575e3b,defect,Leaks
3f42379c-0473-47ed-99d9-2ee726575e3b,component,Circular Joint
6be264c3-869b-4c1f-919f-2fea14a4064f,defect,Leaks
6be264c3-869b-4c1f-919f-2fea14a4064f,component,Circular Joint
2158f87d-95c6-4473-bd98-c7d9603f12f1,defect,Leaks
2158f87d-95c6-4473-bd98-c7d9603f12f1,component,Circular Joint
8e323ad1-b6f1-46ac-a230-5e1f3cfbb899,defect,Leaks
8e323ad1-b6f1-46ac-a230-5e1f3cfbb899,component,Circular Joint
b844287a-846a-46c7-be30-5732966aeade,defect,Leaks
b844287a-846a-46c7-be30-5732966aeade,component,Circular Joint
147dbef6-359c-43c4-badd-5812b8d2dabb,defect,Leaks
147dbef6-359c-43c4-badd-5812b8d2dabb,component,Circular Joint
e59587ee-72aa-4fc6-a657-caa28feb90d1,defect,Leaks
e59587ee-72aa-4fc6-a657-caa28feb90d1,component,Circular Joint
8883205d-1ea2-4640-956d-0b703a792b81,defect,Leaks
8883205d-1ea2-4640-956d-0b703a792b81,component,Circular Joint
45b2a4da-8c19-4ff4-933e-999a7999a018,defect,Leaks
45b2a4da-8c19-4ff4-933e-999a7999a018,component,Circular Joint
c17e32ff-ea48-45bc-9b0d-4215c49d8733,defect,Leaks
c17e32ff-ea48-45bc-9b0d-4215c49d8733,component,Circular Joint
22ea825b-a6ab-4c94-b634-082714711f3d,defect,Leaks
22ea825b-a6ab-4c94-b634-082714711f3d,component,Circular Joint
d3194627-1d03-4df5-aba1-f62ae186f990,defect,Corrosion-Heavy
d3194627-1d03-4df5-aba1-f62ae186f990,component,Conveyor Support-Bolt
d662db2f-0e3e-44e8-ab0c-423809ccbd83,defect,Corrosion-Heavy
d662db2f-0e3e-44e8-ab0c-423809ccbd83,component,Conveyor Support-Bolt
a54b5bbf-57c6-4856-af60-9a796bab12ec,defect,Corrosion-Heavy
a54b5bbf-57c6-4856-af60-9a796bab12ec,component,Conveyor Support-Bolt
967e6abe-cd67-4b15-a574-37b05204b15b,defect,Corrosion-Heavy
967e6abe-cd67-4b15-a574-37b05204b15b,component,Conveyor Support-Bolt
2dfc3129-85e0-43b0-bf98-7ce54e6c235d,defect,Corrosion-Heavy
2dfc3129-85e0-43b0-bf98-7ce54e6c235d,component,Conveyor Support-Bolt
1360742d-a6c7-4cb9-a840-aa494ac28b47,defect,Corrosion-Heavy
1360742d-a6c7-4cb9-a840-aa494ac28b47,component,Conveyor Support-Bolt
656ae6cf-af19-43dd-98db-2af7854c1f87,defect,Corrosion-Heavy
656ae6cf-af19-43dd-98db-2af7854c1f87,component,Conveyor Support-Bolt
c755a7a3-3801-404f-84df-963615bbb130,defect,Corrosion-Heavy
c755a7a3-3801-404f-84df-963615bbb130,component,Conveyor Support-Bolt
6169d0fe-6ee4-43ee-aa85-1b369239e1ec,defect,Corrosion-Heavy
6169d0fe-6ee4-43ee-aa85-1b369239e1ec,component,Conveyor Support-Bolt
25f574dc-3557-4b59-b839-c4a4d9c20cbc,defect,Corrosion-Heavy
25f574dc-3557-4b59-b839-c4a4d9c20cbc,component,Conveyor Support-Bolt
f6782a17-956f-4552-8e29-910443ccfc3b,defect,Corrosion-Heavy
f6782a17-956f-4552-8e29-910443ccfc3b,component,Conveyor Support-Bolt
1f89c951-6cea-44ad-8532-c8d6292f78ec,defect,Corrosion-Heavy
1f89c951-6cea-44ad-8532-c8d6292f78ec,component,Conveyor Support-Bolt
6e55c064-962a-4629-8f9a-f379019bb841,defect,Corrosion-Heavy
6e55c064-962a-4629-8f9a-f379019bb841,component,Conveyor Support-Bolt
f8fe791e-6195-4727-a6c1-17c54ce24825,defect,Corrosion-Heavy
f8fe791e-6195-4727-a6c1-17c54ce24825,component,Conveyor Support-Bolt
c48a53bf-76e9-45b8-b78d-e067dcbe2bce,defect,Corrosion-Heavy
c48a53bf-76e9-45b8-b78d-e067dcbe2bce,component,Conveyor Support-Bolt
0c81ea9e-4ad3-4fcd-b87d-d8e85bfa973e,defect,Corrosion-Heavy
0c81ea9e-4ad3-4fcd-b87d-d8e85bfa973e,component,Conveyor Support-Bolt
5ab7f6c6-dbf5-4893-a829-de88a50c1302,defect,Corrosion-Heavy
5ab7f6c6-dbf5-4893-a829-de88a50c1302,component,Conveyor Support-Bolt
deef2a6a-ab1a-4322-a200-4518dc334217,defect,Corrosion-Heavy
deef2a6a-ab1a-4322-a200-4518dc334217,component,Conveyor Support-Bolt
99c7cc3c-460f-42e2-a57b-6796df1b5a01,defect,Corrosion-Heavy
99c7cc3c-460f-42e2-a57b-6796df1b5a01,component,Conveyor Support-Bolt
d89a6669-7eb2-4977-adb9-924cc54bf0c8,defect,Corrosion-Heavy
d89a6669-7eb2-4977-adb9-924cc54bf0c8,component,Conveyor Support-Bolt
1ddc880f-b8e9-4326-a350-d003849fe5bd,defect,Corrosion-Heavy
1ddc880f-b8e9-4326-a350-d003849fe5bd,component,Conveyor Support-Bolt
4c31ab2e-7217-4e96-a426-d1b9a6d4a801,defect,Corrosion-Heavy
4c31ab2e-7217-4e96-a426-d1b9a6d4a801,component,Conveyor Support-Bolt
09d06eda-614c-43a8-b6b9-a1ef292a67bb,defect,Corrosion-Heavy
09d06eda-614c-43a8-b6b9-a1ef292a67bb,component,Conveyor Support
12385793-69ad-4394-b67a-621cdb816cc4,defect,Corrosion-Heavy
12385793-69ad-4394-b67a-621cdb816cc4,component,Conveyor Support
653ccb87-b1e6-4f31-bd18-02d14b22ee3c,defect,Corrosion-Heavy
653ccb87-b1e6-4f31-bd18-02d14b22ee3c,component,Conveyor Support
02693db3-7415-48b7-b3b9-cc750bc46d77,defect,Corrosion-Heavy
02693db3-7415-48b7-b3b9-cc750bc46d77,component,Conveyor Support
1f89c951-6cea-44ad-8532-c8d6292f78ec,component,Conveyor Support
3bcda215-0de6-4479-8264-44c4e77d55ba,defect,Corrosion-Heavy
3bcda215-0de6-4479-8264-44c4e77d55ba,component,Conveyor Support
d746d1b6-b084-401a-a398-5f6386cbb51c,defect,Corrosion-Heavy
d746d1b6-b084-401a-a398-5f6386cbb51c,component,Conveyor Support
ac61be30-0f9f-4b87-8de9-4a6563f69620,defect,Corrosion-Heavy
ac61be30-0f9f-4b87-8de9-4a6563f69620,component,Conveyor Support
d89a6669-7eb2-4977-adb9-924cc54bf0c8,component,Conveyor Support
e8beef56-28bc-44e6-8838-d11688e54afe,defect,Corrosion-Heavy
e8beef56-28bc-44e6-8838-d11688e54afe,component,Conveyor Support
a30c3873-731d-4e67-8a5b-b90cfc5edaae,defect,Corrosion-Heavy
a30c3873-731d-4e67-8a5b-b90cfc5edaae,component,Conveyor Support
8eb42811-e70d-4a7e-bac8-ed03656a87b9,defect,Corrosion-Heavy
8eb42811-e70d-4a7e-bac8-ed03656a87b9,component,Conveyor Support
9de664d3-bea4-4757-aea4-78a552377f2e,defect,Corrosion-Heavy
9de664d3-bea4-4757-aea4-78a552377f2e,component,Conveyor Support
4ec1806c-f37f-45a1-8a1c-6ea7b9684cbf,defect,Corrosion-Heavy
4ec1806c-f37f-45a1-8a1c-6ea7b9684cbf,component,Conveyor Support
2dfc3129-85e0-43b0-bf98-7ce54e6c235d,component,Conveyor Support
25f574dc-3557-4b59-b839-c4a4d9c20cbc,component,Conveyor Support
afedf938-009c-44d9-97e3-e6e03376a0ce,defect,Corrosion-Heavy
afedf938-009c-44d9-97e3-e6e03376a0ce,component,Conveyor Support
61b62bf2-b815-4662-bedd-47fe1a5a1505,defect,Corrosion-Heavy
61b62bf2-b815-4662-bedd-47fe1a5a1505,component,Conveyor Support
b4f4f822-90b1-4a26-a2e7-7824807ce9ca,defect,Corrosion-Heavy
b4f4f822-90b1-4a26-a2e7-7824807ce9ca,component,Conveyor Support
3e0ddd96-1fdb-4a2c-8b31-58ba60dff89f,defect,Corrosion-Heavy
3e0ddd96-1fdb-4a2c-8b31-58ba60dff89f,component,Conveyor Support
cc506c90-f57d-49be-b93c-8149e45f5610,defect,Corrosion-Heavy
cc506c90-f57d-49be-b93c-8149e45f5610,component,Conveyor Support
d9bd0a33-b334-48d4-b04a-00de7f36b281,defect,Corrosion-Heavy
d9bd0a33-b334-48d4-b04a-00de7f36b281,component,Conveyor Support
f6782a17-956f-4552-8e29-910443ccfc3b,component,Conveyor Support
35950c8e-850d-462e-a007-fd052d96510c,defect,Corrosion-Heavy
35950c8e-850d-462e-a007-fd052d96510c,component,Conveyor Support
25179e17-9572-4b45-a452-a2c8078bb7f0,defect,Corrosion-Heavy
25179e17-9572-4b45-a452-a2c8078bb7f0,component,Conveyor Support
4ec8e0bd-95b8-49a8-a785-75dcb4d905a9,defect,Corrosion-Heavy
4ec8e0bd-95b8-49a8-a785-75dcb4d905a9,component,Conveyor Support
2217f642-97ae-4b41-9b11-483be4d3468d,defect,Corrosion-Heavy
2217f642-97ae-4b41-9b11-483be4d3468d,component,Conveyor Support
fad21df9-572e-49ad-b755-5942cd811b62,defect,Corrosion-Heavy
fad21df9-572e-49ad-b755-5942cd811b62,component,Conveyor Support
d3194627-1d03-4df5-aba1-f62ae186f990,component,Conveyor Support
2a2d77fb-7457-4d15-8d2e-11dbdc21ff13,defect,Drummy
2a2d77fb-7457-4d15-8d2e-11dbdc21ff13,component,Grout Hole
0a6701b3-eafd-4d16-9b6f-eeca00131a43,defect,Drummy
0a6701b3-eafd-4d16-9b6f-eeca00131a43,component,Grout Hole
b7e23ae2-1a2e-4989-94b1-ce2aa00d8c95,defect,Drummy
b7e23ae2-1a2e-4989-94b1-ce2aa00d8c95,component,Grout Hole
